GAS_ZONES,TIMESERIES,gas_demand_ref_quantity,gas_ref_price
RI,20221031,243532.269997386,13.0675908492112
RI,20221101,246486.23957809,11.3142488511091
RI,20221102,248201.476321165,10.7843188682723
RI,20221103,254146.303052971,10.4135285434885
RI,20221104,248912.276237825,8.51966791708989
RI,20221105,265764.023421075,8.50164566705546
RI,20221106,307583.104272887,8.48362341702103
RI,20221107,321151.979703876,8.4656011669866
RI,20221108,286732.260291302,6.97097520908465
RI,20221109,257918.802589811,5.73492000692454
RI,20221110,258690.740815921,7.56676458244989
RI,20221111,258618.022304995,7.19660957052421
RI,20221112,281983.445532178,7.48063177903768
RI,20221113,288381.07043601,7.76465398755114
RI,20221114,265017.124081775,8.04867619606461
RI,20221115,285782.294312647,7.45894605304895
RI,20221116,277740.440603269,7.50835461537805
RI,20221117,265290.619184582,7.99652199460548
RI,20221118,280609.596626349,7.94659866244268
RI,20221119,290382.994271037,8.08542091799005
RI,20221120,297736.83970961,8.22424317353742
RI,20221121,321368.144093978,8.36306542908479
RI,20221122,307550.838536779,8.5013323067825
RI,20221123,279509.591554124,8.99760299190679
RI,20221124,282747.600889673,9.08846499676804
RI,20221125,284774.209837314,9.17932700162928
RI,20221126,276579.759599388,8.99894801836223
RI,20221127,276405.753308304,8.81856903509518
RI,20221128,273415.558132086,8.63819005182813
RI,20221129,284655.068001204,8.76861153275092
RI,20221130,293390.082544738,10.2814311928956
RI,20221201,278363.780132948,9.39077121296961
RI,20221202,305051.647541266,7.37232836772693
RI,20221203,291627.657691576,7.05084241561633
RI,20221204,283373.080984478,6.72935646350573
RI,20221205,312568.239022773,6.40787051139513
RI,20221206,298052.948852993,7.14287634724161
RI,20221207,284202.643975693,7.07287560598064
RI,20221208,285093.057756931,7.62126773874826
RI,20221209,292027.390996081,8.00318905410463
RI,20221210,299484.199103871,9.05041503169422
RI,20221211,321498.808910613,10.0976410092838
RI,20221212,334710.716139433,11.1448669868734
RI,20221213,342453.688490391,12.0429908194773
RI,20221214,322901.733782879,11.0489661254079
RI,20221215,326923.972727911,11.60365593301
RI,20221216,306717.766233415,11.3113164971227
RI,20221217,303224.921256282,10.9964750839826
RI,20221218,309365.052759546,10.6816336708426
RI,20221219,315844.202831896,10.3667922577025
RI,20221220,317023.208803145,9.00095319527215
RI,20221221,324989.607061714,10.4478959036371
RI,20221222,326408.206915689,12.098750192188
RI,20221223,307827.449806906,12.1815350348845
RI,20221224,326762.841058025,12.179119329183
RI,20221225,428665.880444954,12.1767036234815
RI,20221226,377219.903030334,12.1742879177799
RI,20221227,351913.93461135,8.30751688730857
RI,20221228,339690.32822882,6.91021158850929
RI,20221229,324089.427620728,6.43237018211525
RI,20221230,312999.032940041,5.98874510665961
RI,20221231,313113.393055296,5.98874510665961
SC,20220101,1090551.87012286,8.35861024909128
SC,20220102,1200978.53867734,8.38909030760656
SC,20220103,1080817.25100074,8.41957036612184
SC,20220104,1229515.82812844,8.48734659307463
SC,20220105,1253855.55465267,8.69360105816556
SC,20220106,1139207.75009444,9.15901888321619
SC,20220107,1132982.98673131,8.99904360592618
SC,20220108,1268743.28055481,9.36373705643598
SC,20220109,1294156.29145326,9.72843050694579
SC,20220110,1098511.05325711,10.0931239574556
SC,20220111,1235970.36998287,10.2016531421456
SC,20220112,1325211.17134126,11.4515472344317
SC,20220113,1242282.99200611,11.9755394134478
SC,20220114,1167228.77722938,11.0660758711185
SC,20220115,1145692.92549245,10.9182905978652
SC,20220116,1254776.05380471,10.7705053246119
SC,20220117,1325664.65278964,10.6227200513586
SC,20220118,1356766.25537944,10.7786471797245
SC,20220119,1277820.30894804,11.2891255368986
SC,20220120,1150067.94316812,10.0117515009729
SC,20220121,1167953.55102214,9.01136338660478
SC,20220122,1502499.39491582,8.84858550744678
SC,20220123,1526603.3624082,8.68580762828878
SC,20220124,1325751.15008566,8.52302974913077
SC,20220125,1196105.87272415,8.38512024560782
SC,20220126,1098136.39528855,8.53779872668033
SC,20220127,1269015.81840486,8.32040916231594
SC,20220128,1313487.90882701,10.4148259933913
SC,20220129,1306166.7228326,10.082929328167
SC,20220130,1575196.13576564,9.75103266294267
SC,20220131,1353845.24641987,9.41913599771834
SC,20220201,1149260.30543578,8.99770325904138
SC,20220202,1150581.15949696,10.7797546910704
SC,20220203,1085773.72445934,9.15684487755678
SC,20220204,955137.596896509,8.15968183498391
SC,20220205,1020886.02411096,7.53289135648875
SC,20220206,1276375.13314724,6.90610087799358
SC,20220207,1311908.60496267,6.27931039949842
SC,20220208,1276913.03073471,5.9264754299839
SC,20220209,1260338.10563403,5.54724258957461
SC,20220210,1152254.25623508,5.27510672651262
SC,20220211,1034779.80430829,5.15355233294022
SC,20220212,1010049.4559889,5.0492034912194
SC,20220213,972129.253326969,4.94485464949858
SC,20220214,1190716.95977442,4.84050580777776
SC,20220215,1211276.65048959,5.14443869678426
SC,20220216,1134770.04095682,5.23339492019214
SC,20220217,980565.005110524,5.44118460709145
SC,20220218,904287.709934,5.48196765675117
SC,20220219,1040837.4686286,5.43669213981915
SC,20220220,1101022.20034093,5.39141662288713
SC,20220221,1104124.75683422,5.34614110595511
SC,20220222,957406.508112014,5.30086558902309
SC,20220223,881006.505811532,5.42425125687186
SC,20220224,903884.141677407,5.64174372121146
SC,20220225,946989.058485182,5.45789031849785
SC,20220226,951680.63784181,5.38454652907316
SC,20220227,925883.802306003,5.31120273964848
SC,20220228,1149831.81146288,5.23785895022379
SC,20220301,1031286.3699235,5.11403653411997
SC,20220302,957430.256410342,5.44739285339707
SC,20220303,955942.111345082,5.41720352019326
SC,20220304,980433.044761311,5.53899445184159
SC,20220305,875481.604264449,5.60583312254603
SC,20220306,877679.047415715,5.67267179325047
SC,20220307,907189.359317653,5.73951046395491
SC,20220308,917210.208289712,5.36027815706168
SC,20220309,844046.605721454,5.2839205281942
SC,20220310,864612.314854358,5.39332166022051
SC,20220311,1027606.97933042,5.54877842329543
SC,20220312,889157.394106955,5.46493417466367
SC,20220313,1365857.58973517,5.3810899260319
SC,20220314,1390094.28870234,5.29724567740014
SC,20220315,988744.166937673,5.14080143148268
SC,20220316,882018.252161054,5.37703820209484
SC,20220317,833824.533539077,5.49717822627891
SC,20220318,853085.988649516,5.55941206967074
SC,20220319,847129.15395918,5.50390790323401
SC,20220320,889516.324850329,5.44840373679728
SC,20220321,914673.538413154,5.39289957036055
SC,20220322,879955.161249427,5.63475883687829
SC,20220323,844311.810721783,5.90870708833873
SC,20220324,822665.609150542,5.81132917143694
SC,20220325,847780.791698872,6.14980196070801
SC,20220326,885301.464633607,6.13377769725362
SC,20220327,959413.717285986,6.11775343379924
SC,20220328,938674.173508282,6.10172917034485
SC,20220329,896189.385466422,5.86174533687704
SC,20220330,874400.643012823,5.84289960521082
SC,20220331,867971.559791798,5.97738080893477
SC,20220401,814606.764640912,5.92542649188622
SC,20220402,880136.638410434,6.01091018426838
SC,20220403,872343.684348815,6.09639387665054
SC,20220404,867774.622576867,6.1818775690327
SC,20220405,838910.488949117,6.40977656067152
SC,20220406,806225.426028046,6.75426564032333
SC,20220407,822620.782348123,6.47566607545659
SC,20220408,874856.020867437,6.80693090240758
SC,20220409,916398.87917813,6.77455221614415
SC,20220410,1255219.0593095,6.74217352988071
SC,20220411,892033.480706123,6.70979484361728
SC,20220412,861767.247599508,6.94100846220293
SC,20220413,878346.201362622,7.0131847133088
SC,20220414,869918.308039252,7.2627309169532
SC,20220415,868337.640446869,7.40225624081984
SC,20220416,817143.028460866,7.54178156468649
SC,20220417,788147.980384745,7.68130688855313
SC,20220418,864275.826386912,7.82083221241978
SC,20220419,950213.444641066,7.78057560562291
SC,20220420,905609.16190858,7.4474264327563
SC,20220421,824037.388464226,7.19783884252493
SC,20220422,820531.085735652,6.89583026231461
SC,20220423,870253.586158909,6.83788769882515
SC,20220424,854024.285120368,6.77994513533569
SC,20220425,859498.690086481,6.72200257184624
SC,20220426,910885.721372699,7.21556592109398
SC,20220427,916401.759973749,7.23796986256707
SC,20220428,844586.042269567,7.30228977723209
SC,20220429,829625.76017295,7.16753734224226
SC,20220430,825529.155473473,7.32975671941111
SC,20220501,855418.316408795,7.49197609657997
SC,20220502,896493.243953448,7.65419547374882
SC,20220503,997362.857386006,8.22205526735398
SC,20220504,1028250.69714598,8.70622881655899
SC,20220505,1023371.80155702,8.83388512568249
SC,20220506,1046000.44749196,8.76221324458438
SC,20220507,946814.79161732,8.66248327770702
SC,20220508,804332.060304304,8.56275331082966
SC,20220509,798986.50518847,8.46302334395231
SC,20220510,814457.927985312,7.12045818022358
SC,20220511,856582.337433682,7.90971776419342
SC,20220512,860583.932967651,7.61713754636242
SC,20220513,815282.327679618,8.14410360281106
SC,20220514,813447.885673417,8.25917464286015
SC,20220515,884833.172672765,8.37424568290923
SC,20220516,982564.969970617,8.48931672295832
SC,20220517,1016152.75270566,8.69483311055687
SC,20220518,920858.187883468,8.98487957337662
SC,20220519,1080527.05403283,8.65343304165539
SC,20220520,1350419.47592849,8.40592823293373
SC,20220521,1350029.32031534,8.47832193259462
SC,20220522,1126084.18196901,8.55071563225552
SC,20220523,1056037.12839384,8.62310933191642
SC,20220524,938025.749637828,9.37949657489026
SC,20220525,959914.190999736,9.98872608766815
SC,20220526,846404.200808497,9.73051544497143
SC,20220527,985546.908548228,8.79388288309775
SC,20220528,934590.530665714,8.84209726240702
SC,20220529,978430.800650401,8.89031164171629
SC,20220530,1096181.89421627,8.93852602102555
SC,20220531,1075000.59491715,8.98674040033482
SC,20220601,1127994.79321289,9.00321492521731
SC,20220602,1286142.00748639,9.46643839348034
SC,20220603,1340080.52245759,8.876567919737
SC,20220604,1116660.7626689,9.14539619406096
SC,20220605,938475.283658315,9.41422446838491
SC,20220606,956832.963663869,9.68305274270887
SC,20220607,998063.843047083,9.90277582015438
SC,20220608,1125605.38121258,10.0693911424922
SC,20220609,1249806.40176737,8.71895124285949
SC,20220610,1166654.27922715,9.38752707740216
SC,20220611,1045066.12245166,9.47220342567089
SC,20220612,1177336.89655663,9.55687977393962
SC,20220613,1403401.24780821,9.64155612220835
SC,20220614,1683357.1767759,8.23281846387802
SC,20220615,1422079.47092884,8.30710707473534
SC,20220616,1571657.76471621,8.53930051764899
SC,20220617,1392100.96171717,8.04316809832817
SC,20220618,1420929.29816904,7.88461907649755
SC,20220619,1142715.08993438,7.72607005466693
SC,20220620,947798.610398604,7.56752103283631
SC,20220621,1068561.60711185,7.40897201100569
SC,20220622,1180745.92458713,7.6423041488656
SC,20220623,1618138.39362546,7.44593050596939
SC,20220624,1463167.33768565,6.65017137750911
SC,20220625,1237796.10704951,6.81079008048809
SC,20220626,1177852.96736461,6.97140878346707
SC,20220627,1278017.85569012,7.13202748644605
SC,20220628,1221555.14921934,7.85477192314656
SC,20220629,1096317.44884243,7.94600999707
SC,20220630,1066900.96863752,7.82283882105371
SC,20220701,1269469.08963047,6.9265684191369
SC,20220702,1140500.94032163,6.96683351095695
SC,20220703,1357838.51504896,7.007098602777
SC,20220704,1552286.92980412,7.04736369459704
SC,20220705,1447945.89138541,7.08762878641709
SC,20220706,1482169.42389894,7.05045358728047
SC,20220707,1564480.16785016,7.32657240205395
SC,20220708,1593584.84215614,8.09983087501035
SC,20220709,1503087.82300263,8.3385529612572
SC,20220710,1395115.61075974,8.57727504750406
SC,20220711,1041061.11510041,8.81599713375091
SC,20220712,1032099.76252372,8.86539078794842
SC,20220713,1297925.09498794,8.75771779217887
SC,20220714,1265559.3559725,9.11018699916037
SC,20220715,1241259.20866817,8.77578264743825
SC,20220716,1301627.91397572,9.41621836881744
SC,20220717,1322180.35024757,10.0566540901966
SC,20220718,1351479.30638904,10.6970898115758
SC,20220719,1424891.8578702,10.4515089867545
SC,20220720,1382043.50012154,10.9609533471316
SC,20220721,1419887.6718274,11.7493375101462
SC,20220722,1376651.49409394,12.3369566114307
SC,20220723,1439583.98524888,12.6908048341722
SC,20220724,1503424.05305659,13.0446530569136
SC,20220725,1493086.09776578,13.3985012796551
SC,20220726,1508751.23747713,15.1284801839301
SC,20220727,1550061.84616799,14.0672051451979
SC,20220728,1625535.61147287,14.4706262851174
SC,20220729,1685065.90503653,14.0091520621961
SC,20220730,1688297.34182246,14.1736082595738
SC,20220731,1569703.6627529,14.3380644569515
SC,20220801,1561553.12777021,14.5025206543292
SC,20220802,1413860.42577128,14.4062112180187
SC,20220803,1591903.5554057,14.2842002315489
SC,20220804,1458511.6328781,15.6232660063671
SC,20220805,1434634.42372011,15.69850484364
SC,20220806,1447832.35923503,15.6106501344983
SC,20220807,1363588.90303787,15.5227954253566
SC,20220808,1321595.43042688,15.4349407162149
SC,20220809,1389899.95673676,15.918629791659
SC,20220810,1441186.65639956,16.1674383820068
SC,20220811,1373728.31954731,17.8424886655535
SC,20220812,1239711.37432063,18.5698495043577
SC,20220813,1097204.55117175,18.8074198619598
SC,20220814,1050782.7559437,19.0449902195618
SC,20220815,1159190.44971793,19.2825605771639
SC,20220816,1297837.71369015,20.4742130607832
SC,20220817,1012791.46292268,20.6938630598231
SC,20220818,976478.438517382,20.2168633973105
SC,20220819,1123524.39405812,19.3468782063291
SC,20220820,1032988.29775744,19.5657594328603
SC,20220821,1275893.37678315,19.7846406593916
SC,20220822,1221801.0296307,20.0035218859229
SC,20220823,1193750.14050237,19.5288518896797
SC,20220824,1197023.90388934,18.3127555838715
SC,20220825,1261012.06611239,18.4512511766126
SC,20220826,1121482.60725694,18.2173861675275
SC,20220827,1264029.66695486,17.823430885667
SC,20220828,1379109.3728563,17.4294756038064
SC,20220829,1330225.71251477,17.0355203219458
SC,20220830,1174366.73413741,16.547284803616
SC,20220831,1287693.32546861,16.0154348222364
SC,20220901,1323814.77636982,16.5917443709672
SC,20220902,1235109.5932775,16.0152540758447
SC,20220903,1247628.97443018,15.5276813291225
SC,20220904,1271374.30181883,15.0401085824004
SC,20220905,1244765.68314478,14.5525358356783
SC,20220906,1219226.22964487,14.0649630889561
SC,20220907,1343239.37675686,13.2207780426759
SC,20220908,1251694.26750664,13.2803183368659
SC,20220909,1045319.37666799,13.1615185074652
SC,20220910,963746.579663572,12.9277443347614
SC,20220911,1049342.19281416,12.6939701620575
SC,20220912,1214706.52544806,12.4601959893537
SC,20220913,1123150.07222419,12.7239145235556
SC,20220914,972559.964401668,12.8598038696985
SC,20220915,944969.067943858,12.6139614100938
SC,20220916,934350.22607043,11.8758514452853
SC,20220917,958765.471216475,11.7836478645563
SC,20220918,972780.523527584,11.6914442838274
SC,20220919,1028085.78011873,11.5992407030985
SC,20220920,1064183.49761906,11.6530572767082
SC,20220921,1173864.30321324,11.6049966745091
SC,20220922,1207819.22074988,11.2525471773386
SC,20220923,1148955.3691971,9.77200719974971
SC,20220924,852504.090001804,9.75609067278599
SC,20220925,878002.932371241,9.74017414582228
SC,20220926,937961.260922914,9.72425761885856
SC,20220927,956506.550644576,9.82345561954764
SC,20220928,859497.305323288,9.46280527327831
SC,20220929,778240.021130173,9.4186957277312
SC,20220930,746113.975434154,9.16001710641443
SC,20221001,761563.892095406,8.78428562162455
SC,20221002,790980.324217866,8.40855413683467
SC,20221003,778715.95137481,8.03282265204479
SC,20221004,795994.545061558,7.67845359904974
SC,20221005,824163.016428283,8.29055844316673
SC,20221006,837342.788051309,9.79354500054633
SC,20221007,878053.873392931,8.84367624157997
